siteID,date.Of.Encounter,ENCOUNTER.TYPE,bandNumber,age,sex,breedingCond,fat,mass,wing,tl,tarsus
BENNBILMA1,5/28/2015,Band,2720-99641,AHY,M,CP,NULL,12.69,67,66,17.33
BENNBILMA1,5/28/2015,Band,2720-99639,AHY,M,CP,NULL,11.77,64,61,16.62
BENNBILMA1,5/28/2015,Band,2720-99637,AHY,M,CP,NULL,12.36,64,64,17.2
BENNBILMA1,5/28/2015,Recap,2730-27526,AHY,F,BP,NULL,10.72,64,63,17.5
BENNBILMA1,5/28/2015,Band,2720-99642,AHY,M,CP,NULL,11.47,66,65,16.93
BENNBILMA1,5/28/2015,Recap,2730-27525,AHY,M,CP,NULL,11.87,62,64,17.35
BENNBILMA1,5/28/2015,Band,2651-43238,AHY,M,CP,NULL,37.64,85,93,28.29
BENNBILMA1,5/28/2015,Band,2651-43239,SY,F,BP,NULL,46.33,89,96,28.01
BENNBILMA1,5/28/2015,Band,2651-43242,AHY,M,CP,NULL,37.3,86,90,27.27
BENNBILMA1,5/28/2015,Band,2651-43237,AHY,U,U,NULL,38.23,90,96,29.25
BENNBILMA1,5/28/2015,Band,2651-43241,SY,U,U,NULL,36.12,85,90,27.9
BENNBILMA1,5/28/2015,Band,2651-43240,SY,U,U,NULL,35.12,88,94,28.11
BENNBILMA1,5/28/2015,Band,2720-99643,AHY,F,BP,NULL,12.52,48,41,17.61
BENNBILMA1,5/28/2015,Band,2720-99638,AHY,M,CP,NULL,12.07,51,45,17.7
BENNBILMA1,5/28/2015,Recap,2651-17146,AHY,M,CP,NULL,47.43,95,100,24.3
BENNBILMA1,5/28/2015,Band,2571-83119,AHY,F,BP,NULL,18.15,58,63,20.68
ELLIBARMA1,5/28/2015,Band,2291-44238,AHY,F,BP,NULL,18.96,62,63.5,21.8
BENNBILMA1,5/28/2015,Band,2571-83120,AHY,M,CP,NULL,21.44,65,62,21.91
ELLIBARMA1,5/28/2015,Band,2291-44237,AHY,M,CP,NULL,21.59,65,67,21.8
KINGGEOMA1,5/29/2015,Band,1352-63539,ASY,M,CP,NULL,73,133,108,33.25
KINGGEOMA1,5/29/2015,Band,1352-63540,AHY,M,CP,NULL,68.51,121,94,31.21
HODGBENMA1,5/29/2015,Recap,2720-99524,AHY,M,CP,NULL,12.03,66,65.5,17.1
HODGBENMA1,5/29/2015,Band,2750-35044,SY,F,BP,NULL,10.15,62,57,16.9
KINGGEOMA1,5/29/2015,Band,2651-43244,AHY,M,CP,NULL,34.83,88,94,28.41
HODGBENMA1,5/29/2015,Band,2651-17062,AHY,M,CP,NULL,34.94,88,90,27.6
HODGBENMA1,5/29/2015,Band,2651-17061,AHY,F,BP,NULL,43.02,89,93,28
KINGGEOMA1,5/29/2015,Band,2651-43243,AHY,M,CP,NULL,35.69,91,96,28.79
HODGBENMA1,5/29/2015,Band,2750-35043,ASY,U,U,NULL,10.92,49,42.5,17.8
KINGGEOMA1,5/29/2015,Band,2720-99646,AHY,M,CP,NULL,11.31,51,43,16.85
KINGGEOMA1,5/29/2015,Band,2720-99644,AHY,M,CP,NULL,11.32,52,44,18.19
KINGGEOMA1,5/29/2015,Band,2720-99645,AHY,F,BP,NULL,11.85,50,42,18.51
KINGGEOMA1,5/29/2015,Band,2651-43245,AHY,M,CP,NULL,44.81,95,105,24.75
KINGGEOMA1,5/29/2015,Band,1352-63541,AHY,M,CP,NULL,85.23,125,87,24.45
KINGGEOMA1,5/29/2015,Band,1352-63542,AHY,M,CP,NULL,81.98,130,80,24.25
ARCASUMMA1,5/30/2015,Band,2750-35099,AHY,F,BP,NULL,11.49,59,61,16.85
ARCASUMMA1,5/30/2015,Band,2651-17066,AHY,M,CP,NULL,35.86,92,96,27.69
ARCASUMMA1,5/30/2015,Band,2651-17067,AHY,F,BP,NULL,39.77,86,90,27.9
ARCASUMMA1,5/30/2015,Band,2651-17063,AHY,F,BP,NULL,44.29,88,92,28.61
ARCASUMMA1,5/30/2015,Band,2651-17065,AHY,U,U,NULL,35.72,86,90,27.56
ARCASUMMA1,5/30/2015,Band,2651-17064,AHY,M,CP,NULL,37.34,91,101,29.9
ARCASUMMA1,5/30/2015,Band,2291-44239,AHY,M,CP,NULL,22.2,64,62,21.19
ROSNEDWMA1,6/1/2015,Band,1352-63543,AHY,F,BP,NULL,79.7,124,98,34.01
STEMMSMA1,6/2/2015,Band,2750-35045,AHY,M,CP,NULL,11.48,66,62,18.22
STEMMSMA1,6/2/2015,Band,2651-17070,AHY,M,CP,NULL,34.34,90,99,28.25
STEMMSMA1,6/2/2015,Band,2651-17068,AHY,M,CP,NULL,35.45,83,86,28.5
STEMMSMA1,6/2/2015,Band,2651-17069,SY,M,CP,NULL,35.52,87,91,25.7
STEMMSMA1,6/2/2015,Band,2651-17072,AHY,M,CP,NULL,38.66,90,90,28.3
STEMMSMA1,6/2/2015,Band,2651-17071,AHY,F,BP,NULL,45.3,84,86,24.5
PRANSABMA1,6/3/2015,Band,2651-17075,AHY,F,BP,NULL,33.18,85.5,89,26
PRANSABMA1,6/3/2015,Band,2651-17074,AHY,M,CP,NULL,36.28,94,96,28.2
PRANSABMA1,6/3/2015,Recap,2641-85634,AHY,M,CP,NULL,37.29,92,101,28.4
PRANSABMA1,6/3/2015,Band,2651-17073,AHY,M,CP,NULL,36.78,90,90,28.4
FORDSUSMA1,6/3/2015,Band,2720-99648,AHY,M,CP,NULL,10.73,49,40,17
FORDSUSMA1,6/3/2015,Band,2720-99650,AHY,M,CP,NULL,11.27,52,45,16.41
FORDSUSMA1,6/3/2015,Band,2720-99647,AHY,F,BP,NULL,11.55,47,40,17.99
FORDSUSMA1,6/3/2015,Band,2720-99649,AHY,M,CP,NULL,9.79,48,41,17.05
PRANSABMA1,6/3/2015,Band,2750-35046,AHY,M,CP,NULL,10.78,50,48,17.35
FORDSUSMA1,6/3/2015,Band,2571-83121,AHY,F,BP,NULL,NULL,60,63,22.3
PRANSABMA1,6/3/2015,Band,2291-44240,AHY,F,BP,NULL,19.34,66,66,20.5
FORDSUSMA1,6/3/2015,Band,2571-83122,AHY,M,CP,NULL,21.52,65,65,21.39
LAPPHENMA1,6/4/2015,Band,2720-99652,AHY,F,BP,NULL,11.7,46,42,17.49
TAMBJUDMA1,6/4/2015,Band,2570-35047,AHY,M,CP,NULL,11.72,67,65,18.5
TAMBJUDMA1,6/4/2015,Band,2651-17076,AHY,M,CP,NULL,35.28,90,98,26.6
TAMBJUDMA1,6/4/2015,Band,2570-35048,AHY,F,BP,NULL,11.45,47,35,16.3
JAKUSTEMA1,6/5/2015,Band,2720-99653,AHY,F,BP,NULL,11.43,60,60,17.54
JAKUSTEMA1,6/5/2015,Band,2720-99652,AHY,M,CP,NULL,11.41,66,64,16.91
JAKUSTEMA1,6/5/2015,Band,2571-83123,AHY,U,U,NULL,21.18,61,63,22.55
JAKUSTEMA1,6/5/2015,Band,2651-43246,AHY,M,CP,NULL,34.51,89,90,28.45
GAIEMELMA1,6/5/2015,Band,2651-17078,AHY,F,BP,NULL,38.22,92,83,28.3
GAIEMELMA1,6/5/2015,Band,2750-35049,AHY,M,CP,NULL,10.17,49,41,16.3
GAIEMELMA1,6/5/2015,Band,2750-35098,AHY,F,BP,NULL,11.02,47,47,17.2
GAIEMELMA1,6/5/2015,Band,2651-17077,AHY,M,CP,NULL,48.75,96,99,24.8
GAIEMELMA1,6/5/2015,Band,2291-44241,AHY,M,CP,NULL,21.1,66,65,22
DELUBILMA1,6/6/2015,Band,1352-63545,AHY,M,CP,NULL,80.11,125,95,34.58
DELUBILMA1,6/6/2015,Band,1352-63544,AHY,U,U,NULL,74.77,118,88,35.35
DELUBILMA1,6/6/2015,Band,1352-63546,AHY,M,CP,NULL,79.44,130,99,33.8
DELUBILMA1,6/6/2015,Band,2720-99655,AHY,F,BP,NULL,11.54,61,58,17.38
DELUBILMA1,6/6/2015,Band,2720-99654,AHY,F,BP,NULL,11.98,62,60,17.21
DELUBILMA1,6/6/2015,Band,2720-99657,ASY,M,CP,NULL,12.5,65,61,18.9
DELUBILMA1,6/6/2015,Band,2651-43249,AHY,M,CP,NULL,39.07,89,98,29.36
DELUBILMA1,6/6/2015,Band,2651-43248,SY,F,BP,NULL,37.88,85,92,28.79
DELUBILMA1,6/6/2015,Band,2651-43247,AHY,F,BP,NULL,39.12,75,89,27.6
DELUBILMA1,6/6/2015,Band,2651-43250,AHY,M,CP,NULL,36.19,88,95,28.94
DELUBILMA1,6/6/2015,Band,2720-99656,AHY,M,CP,NULL,12.55,51,44,17.89
DELUBILMA1,6/6/2015,Band,2651-43251,AHY,M,CP,NULL,42.13,90,100,24.7
VALLMEGMA1,6/7/2015,Band,2750-35050,AHY,F,BP,NULL,12.54,63,59,17.1
VALLMEGMA1,6/7/2015,Band,2291-44242,AHY,M,CP,NULL,19.96,65,67,23.15
RENAISSMA1,6/8/2015,Band,1212-27604,AHY,F,BP,NULL,74.67,121,91,33.5
RENAISSMA1,6/8/2015,Band,2651-17079,AHY,F,BP,NULL,36.08,89,96,29.7
HALLJENMA1,6/8/2015,Band,2571-83125,AHY,F,BP,NULL,21.65,63,62,20.81
HALLJENMA1,6/8/2015,Band,2571-83127,AHY,M,CP,NULL,22.53,65,66,22.52
HALLJENMA1,6/8/2015,Band,2571-83126,AHY,M,CP,NULL,20.29,63,59,21.79
HALLJENMA1,6/8/2015,Band,2571-83124,AHY,M,CP,NULL,20.93,66,70,22.8
HALLJENMA1,6/8/2015,Recap,2691-06128,AHY,M,CP,NULL,21.45,66,67,21.49
ZEPHPATMA1,6/9/2015,Band,2720-99658,AHY,M,CP,NULL,11.55,65,66,16.82
ZEPHPATMA1,6/9/2015,Band,2651-43252,AHY,F,BP,NULL,40.05,90,101,24.01
SHEAMARMA1,6/10/2015,Band,2651-17080,AHY,M,CP,NULL,35.25,89,97,26.4
SHEAMARMA1,6/10/2015,Band,2651-17081,AHY,F,BP,NULL,34.36,89,95,26.9
SHEAMARMA1,6/10/2015,Band,2750-35051,AHY,M,CP,NULL,10.22,50,41,17.4
MARTJUAMA1,6/10/2015,Band,2651-43254,AHY,F,BP,NULL,36.5,87,91,28.68
MARTJUAMA1,6/10/2015,Band,2651-43253,AHY,M,CP,NULL,38.31,88,96,28.91
THERLARMA1,6/11/2015,Band,2720-99660,AHY,M,CP,NULL,12.07,67,63,19.08
THERLARMA1,6/11/2015,Band,2651-43257,ASY,F,BP,NULL,36.63,88,93,28.55
THERLARMA1,6/11/2015,Band,2651-43256,AHY,M,CP,NULL,32.29,85,90,26.89
THERLARMA1,6/11/2015,Band,2651-43259,AHY,M,CP,NULL,34.43,84,85,27.1
CALLEVEMA1,6/11/2015,Band,2651-17082,AHY,M,CP,NULL,33.48,91,98.5,28.4
THERLARMA1,6/11/2015,Band,2651-43255,ASY,M,CP,NULL,35.37,88,94,28.39
CALLEVEMA1,6/11/2015,Band,2750-35052,AHY,F,BP,NULL,10.63,51,43,17.9
THERLARMA1,6/11/2015,Band,2720-99659,AHY,M,CP,NULL,11.94,50,45,17.62
THERLARMA1,6/11/2015,Band,2651-43258,AHY,M,CP,NULL,40.86,95,103,23.62
CALLEVEMA1,6/11/2015,Band,1212-27605,AHY,M,CP,NULL,51.84,116,122,32
CALLEVEMA1,6/11/2015,Band,2291-44243,AHY,M,CP,NULL,20.76,65,65,20.5
THERLARMA1,6/11/2015,Band,2571-83128,AHY,M,CP,NULL,22.13,65,68,22
CALLEVEMA1,6/11/2015,Band,270-35053,AHY,M,CP,NULL,10.71,63,58,17
LATHJANMA1,6/12/2015,Band,1352-63547,ASY,M,CP,NULL,77.6,125,103,35.35
LATHJANMA1,6/12/2015,Band,2651-43261,ASY,M,CP,NULL,34.34,91,104,28.75
LATHJANMA1,6/12/2015,Band,2720-99661,AHY,M,CP,NULL,10.14,50,42,17.39
LATHJANMA1,6/12/2015,Band,2651-43260,AHY,M,CP,NULL,46.44,94,102,24.9
PAGEALLMA1,6/13/2015,Band,2750-35055,HY,U,J,NULL,11.51,64,61,16.7
PAGEALLMA1,6/13/2015,Band,2750-35054,HY,U,J,NULL,11.29,69,65,17.5
PAGEALLMA1,6/13/2015,Band,2651-17085,AHY,M,CP,NULL,37.23,83,90,27.75
PAGEALLMA1,6/13/2015,Band,2651-17083,AHY,M,CP,NULL,36.85,90,100,29.8
PAGEALLMA1,6/13/2015,Band,2651-17084,AHY,F,BP,NULL,35.01,89,91,27.65
PAGEALLMA1,6/13/2015,Band,2750-35056,AHY,M,CP,NULL,10.43,49,42,16.55
PAGEALLMA1,6/13/2015,Band,2291-44244,AHY,M,CP,NULL,20.68,63,65,21.9
MERIMARMA1,6/13/2015,Band,1352-63548,AHY,F,BP,NULL,74.49,123,100,34.41
MERIMARMA1,6/13/2015,Band,1352-63549,ASY,M,CP,NULL,74.35,127,105,32.3
MERIMARMA1,6/13/2015,Band,2720-99662,AHY,M,CP,NULL,11.01,64,61,17.53
MERIMARMA1,6/13/2015,Band,2720-99663,AHY,U,U,NULL,12.25,65,62,16.99
MERIMARMA1,6/13/2015,Recap,2690-87794,AHY,F,BP,NULL,9.99,60,56,16.85
MERIMARMA1,6/13/2015,Band,2720-99664,AHY,U,U,NULL,10.96,65,64,17.2
MERIMARMA1,6/13/2015,Recap,2690-87789,AHY,M,CP,NULL,10.31,68,66,16.04
MERIMARMA1,6/13/2015,Band,2720-99665,AHY,M,CP,NULL,11.95,65,63,18.01
MERIMARMA1,6/13/2015,Band,2571-83129,AHY,M,CP,NULL,21.45,60,51,23.01
MERIMARMA1,6/13/2015,Band,2651-43262,AHY,M,CP,NULL,37.4,87,91,30.69
MERIMARMA1,6/13/2015,Band,2651-43264,AHY,M,CP,NULL,32.93,85,91,27.11
MERIMARMA1,6/13/2015,Band,2651-43263,SY,F,BP,NULL,40.1,86,91,29.31
TOSCPAMMA1,6/14/2015,Band,2651-17087,AHY,M,CP,NULL,37.03,88,94,27.7
TOSCPAMMA1,6/14/2015,Band,2651-17086,AHY,M,CP,NULL,34.74,89,95,27.75
TOSCPAMMA1,6/14/2015,Band,2291-44245,AHY,M,CP,NULL,22.1,65.5,65,22
TOSCPAMMA1,6/14/2015,Recap,2371-04377,AHY,M,CP,NULL,22.04,59,68,21.5
WILDSIEMA1,6/14/2015,Band,2720-99667,AHY,M,CP,NULL,11.42,65,62,16.49
WILDSIEMA1,6/14/2015,Band,2720-99666,AHY,M,CP,NULL,19.66,85,71,19.52
WILDSIEMA1,6/14/2015,Band,2651-43265,AHY,M,CP,NULL,34.21,89,90,27.4
RYBAELAMA1,6/16/2015,Band,1212-27606,AHY,M,CP,NULL,75.53,128,95,NULL
CLARBRYMA1,6/16/2015,Band,1352-63551,AHY,F,BP,NULL,94.32,121,96,33.89
CLARBRYMA1,6/16/2015,Band,1352-63550,AHY,M,CP,NULL,70.68,129,97,35.61
RYBAELAMA1,6/16/2015,Band,2750-35059,AHY,F,BP,NULL,11.15,65,58,15.8
RYBAELAMA1,6/16/2015,Band,2750-35057,HY,U,J,NULL,10.48,65,59,16.8
RYBAELAMA1,6/16/2015,Band,2750-35058,HY,U,J,NULL,12.84,70,68,17.35
CLARBRYMA1,6/16/2015,Band,2720-99669,AHY,M,CP,NULL,11.67,62,61,18.31
RYBAELAMA1,6/16/2015,Band,2651-17090,AHY,M,CP,NULL,37.88,90,88,28.2
RYBAELAMA1,6/16/2015,Band,2651-17089,AHY,M,CP,NULL,35.36,85,85,28.3
RYBAELAMA1,6/16/2015,Band,2651-17088,AHY,M,CP,NULL,37.18,89,91,28.55
CLARBRYMA1,6/16/2015,Band,2720-99668,AHY,M,CP,NULL,10.38,49,41,16.45
CLARBRYMA1,6/16/2015,Band,2720-99670,AHY,F,BP,NULL,10.7,49,43,17.09
SINIKRIMA1,6/17/2015,Band,1212-27607,AHY,F,BP,NULL,83.39,123,101,34.5
SINIKRIMA1,6/17/2015,Band,1212-27608,AHY,M,CP,NULL,78.54,139,104,34.4
SINIKRIMA1,6/17/2015,Band,2651-17092,AHY,F,BP,NULL,35.29,91,95,28.5
SINIKRIMA1,6/17/2015,Band,2651-17091,AHY,M,CP,NULL,35.78,90,89,28.8
SINIKRIMA1,6/17/2015,Band,2750-35061,AHY,M,CP,NULL,11.28,53,46,17.3
SINIKRIMA1,6/17/2015,Band,2750-35060,AHY,M,CP,NULL,12.29,51,47,17.5
DOYLPHIMA1,6/17/2015,Band,2720-99671,AHY,M,CP,NULL,11.8,66,65,17.59
DOYLPHIMA1,6/17/2015,Band,2651-43268,AHY,M,CP,NULL,36.98,89,96,27.02
DOYLPHIMA1,6/17/2015,Band,2651-43267,U,U,U,NULL,46.19,88,96,27.79
DOYLPHIMA1,6/17/2015,Band,2651-43266,AHY,F,BP,NULL,38.12,89,95,28.39
DOYLPHIMA1,6/17/2015,Band,1352-63552,AHY,F,BP,NULL,NULL,NULL,NULL,NULL
DOYLPHIMA1,6/17/2015,Band,1352-63553,AHY,M,BP,NULL,NULL,NULL,NULL,NULL
ZIMMBOBMA1,6/18/2015,Band,1352-63554,AHY,F,BP,NULL,92.84,122,94,33.41
KINGDAVMA1,6/18/2015,Band,1212-27609,AHY,F,BP,NULL,75.19,120,92,32.4
ZIMMBOBMA1,6/18/2015,Band,1352-63556,AHY,M,CP,NULL,77.48,133,105,34.3
ZIMMBOBMA1,6/18/2015,Band,2720-99672,AHY,M,CP,NULL,20.04,86,68,18.92
ZIMMBOBMA1,6/18/2015,Band,2720-99673,AHY,F,BP,NULL,19.02,81,67,17.82
KINGDAVMA1,6/18/2015,Band,2651-17093,AHY,M,CP,NULL,37.18,85,88.5,28.4
KINGDAVMA1,6/18/2015,Band,2750-35062,AHY,F,BP,NULL,10.69,46,40,17.45
KINGDAVMA1,6/18/2015,Band,2750-35063,AHY,M,CP,NULL,10.87,50,45,16.4
KINGDAVMA1,6/18/2015,Band,2750-35064,AHY,M,CP,NULL,11.01,53.5,45,16.8
ZIMMBOBMA1,6/18/2015,Band,1352-63555,AHY,M,CP,NULL,48.5,106,109,32.45
MURPELEMA1,6/19/2015,Band,1352-63557,AHY,F,BP,NULL,84.03,121,98,33.8
MURPELEMA1,6/19/2015,Band,2720-99679,AHY,M,CP,NULL,13.09,66,65,18.09
MURPELEMA1,6/19/2015,Band,2720-99676,AHY,M,CP,NULL,19.26,85,72,18.89
MURPELEMA1,6/19/2015,Band,2720-99675,AHY,F,BP,NULL,17.06,78,69,17.21
MURPELEMA1,6/19/2015,Band,2651-43269,SY,F,BP,NULL,36.67,86,87,29.61
MURPELEMA1,6/19/2015,Band,2720-99677,AHY,F,BP,NULL,11.12,50,45,17.4
MURPELEMA1,6/19/2015,Band,2720-99678,AHY,M,CP,NULL,11.02,49,43,17.32
MURPELEMA1,6/19/2015,Band,2720-99674,AHY,M,CP,NULL,10.25,59,44,17.29
MATUKEVMA1,6/20/2015,Band,1352-63558,AHY,M,CP,NULL,78.21,132,103,33.42
BURNNIKMA1,6/20/2015,Recap,2690-87766,AHY,M,CP,NULL,10.95,65,67,16.5
MATUKEVMA1,6/20/2015,Band,2720-99681,AHY,M,CP,NULL,11.63,65,62,17
BURNNIKMA1,6/20/2015,Band,2750-35065,AHY,F,BP,NULL,12,62,61,16
BURNNIKMA1,6/20/2015,Recap,2730-27576,AHY,M,CP,NULL,11.86,66,62,18
MATUKEVMA1,6/20/2015,Band,2720-99682,AHY,M,CP,NULL,12,66,60,17.15
MATUKEVMA1,6/20/2015,Band,2720-99680,AHY,M,CP,NULL,12.44,64,61,18.25
MATUKEVMA1,6/20/2015,Band,2571-83130,AHY,M,CP,NULL,21.96,60,52,22.7
BURNNIKMA1,6/20/2015,Band,1291-44246,AHY,M,CP,NULL,20.67,59,50,22.2
BURNNIKMA1,6/20/2015,Band,2651-17094,AHY,F,BP,NULL,34.5,85,90,27.8
BURNNIKMA1,6/20/2015,Band,1212-27610,AHY,M,BP,NULL,77.55,NULL,NULL,NULL
BOUDLYNMA1,6/22/2015,Band,2750-35097,AHY,U,U,NULL,11.42,65,63,16.2
BOUDLYNMA1,6/22/2015,Band,2651-17095,AHY,M,CP,NULL,34.62,90,95,26.6
BOUDLYNMA1,6/22/2015,Band,2750-35066,AHY,M,CP,NULL,11.09,51,45,17.9
BOUDLYNMA1,6/22/2015,Band,2651-17096,AHY,F,BP,NULL,42.3,90,91,25.15
BOUDLYNMA1,6/22/2015,Band,2291-44247,AHY,F,BP,NULL,17.85,60,57,21.25
WIRZCARMA1,6/23/2015,Band,2291-44249,AHY,U,U,NULL,22.64,61,NULL,22.1
WIRZCARMA1,6/23/2015,Band,2651-17098,AHY,M,CP,NULL,35.42,88.5,94,27.3
WIRZCARMA1,6/23/2015,Band,2651-17097,AHY,M,CP,NULL,36.66,91,91,28.25
LAMBJANMA1,6/23/2015,Band,2651-43270,AHY,F,BP,NULL,37.55,89,92,29.32
LAMBJANMA1,6/23/2015,Band,2720-99683,AHY,F,BP,NULL,12.58,49,43,17.1
LAMBJANMA1,6/23/2015,Band,2720-99685,AHY,M,CP,NULL,11.16,47,44,17.71
LAMBJANMA1,6/23/2015,Band,2720-99684,AHY,M,CP,NULL,11.17,49,43,17.65
LAMBJANMA1,6/23/2015,Band,2651-43271,AHY,F,BP,NULL,45.96,89,99,24.4
WIRZCARMA1,6/23/2015,Band,2651-17099,AHY,M,CP,NULL,44.49,95,101,24.4
LAMBJANMA1,6/23/2015,Band,1352-63559,AHY,M,CP,NULL,49.1,114,125,31.39
WIRZCARMA1,6/23/2015,Band,2291-44248,AHY,M,CP,NULL,21.81,66,70,21.4
LAMBJANMA1,6/23/2015,Band,2571-83131,AHY,M,CP,NULL,21.6,62,63,21.85
CONZBRIMA1,6/24/2015,Band,1212-27611,AHY,F,BP,NULL,85.14,125,102,34.5
CONZBRIMA1,6/24/2015,Band,2291-44250,AHY,M,CP,NULL,21.93,62,50,23.5
TOUCWENMA1,6/24/2015,Band,1352-63560,AHY,F,BP,NULL,88.56,127,99,34.75
TOUCWENMA1,6/24/2015,Band,2651-43272,AHY,M,CP,NULL,34.42,84,90,28.79
TOUCWENMA1,6/24/2015,Band,2720-99686,AHY,M,CP,NULL,10.96,49,41,17.7
TOUCWENMA1,6/24/2015,Band,2571-83132,AHY,M,CP,NULL,20.65,63,65,23
GRIFRACMA1,6/25/2015,Band,1352-63561,AHY,M,CP,NULL,71.31,122,99,33.85
GRIFRACMA1,6/25/2015,Band,1352-63562,AHY,F,BP,NULL,81.59,117,94,34.15
GRIFRACMA1,6/25/2015,Band,2720-99687,AHY,M,CP,NULL,12.1,66,65,17.81
GRIFRACMA1,6/25/2015,Band,2651-43273,AHY,M,CP,NULL,35.7,86,90,28.38
GRIFRACMA1,6/25/2015,Band,2651-43275,AHY,F,BP,NULL,34.36,84,86,29.85
GRIFRACMA1,6/25/2015,Band,2651-43276,HY,U,J,NULL,41.64,86,93,24.89
GRIFRACMA1,6/25/2015,Band,2651-43274,AHY,M,CP,NULL,41.06,93,100,24.85
GRIFRACMA1,6/25/2015,Band,1352-63563,AHY,M,CP,NULL,78.81,125,80,21.75
SHERALEMA1,6/27/2015,Band,2720-99691,AHY,M,CP,NULL,11.46,66,65,17.69
SHERALEMA1,6/27/2015,Band,2720-99689,AHY,M,CP,NULL,11.8,67,61,17.45
SHERALEMA1,6/27/2015,Band,2720-99690,AHY,F,BP,NULL,10.08,60,59,15.75
SHERALEMA1,6/27/2015,Band,2720-99688,HY,U,J,NULL,9.19,62,61,16.61
SHERALEMA1,6/27/2015,Band,2651-43277,AHY,M,CP,NULL,35.85,89,97,28.3
SPRIYMCMA1,6/29/2015,Band,2651-43278,AHY,F,BP,NULL,41.63,90,97,28.3
SPRIYMCMA1,6/29/2015,Band,2720-99693,AHY,M,CP,NULL,10.55,51,42,18.4
SPRIYMCMA1,6/29/2015,Band,2720-99692,AHY,F,BP,NULL,11.21,49,41,17.39
CANCYOLMA1,6/30/2015,Band,2651-43279,SY,M,CP,NULL,36.49,87,90,27.89
CANCYOLMA1,6/30/2015,Band,2571-83133,AHY,M,CP,NULL,21.94,65,67,22.35
ROMANICMA1,6/30/2015,Band,2750-35068,HY,U,J,NULL,11.91,68,63,16.2
ROMANICMA1,6/30/2015,Band,2651-17100,AHY,U,U,NULL,35.97,86,90,27.1
ROMANICMA1,6/30/2015,Band,2750-35067,AHY,M,BP,NULL,10.61,48.5,44,16.6
SPLAMARMA1,7/1/2015,Band,1352-63564,HY,U,J,NULL,74.74,128,98,34.65
SPLAMARMA1,7/1/2015,Band,1352-63565,HY,U,J,NULL,76.8,126,96,35.25
MCMAANDMA1,7/1/2015,Band,2291-44251,AHY,M,CP,NULL,22.59,60,52,22.6
SPLAMARMA1,7/1/2015,Band,2651-43280,SY,M,CP,NULL,40.34,90,92,30.01
SPLAMARMA1,7/1/2015,Band,1352-63566,AHY,M,CP,NULL,52.93,114,112,35.05
SPLAMARMA1,7/1/2015,Band,2571-83134,AHY,M,CP,NULL,22.82,65,68,22.45
SPLAMARMA1,7/1/2015,Band,2571-83135,HY,U,J,NULL,21.3,64,60,22.3
JOHAHEAMA1,7/2/2015,Band,2750-35069,HY,U,J,NULL,10.96,65,59,17.3
JOHAHEAMA1,7/2/2015,Band,2750-35070,HY,U,J,NULL,11.25,65,61.5,16.95
JOHAHEAMA1,7/2/2015,Band,2651-43301,AHY,M,CP,NULL,36.74,91,92,28.4
WARRPAIMA1,7/2/2015,Band,2720-99696,HY,U,J,NULL,10.47,62,62,16.93
WARRPAIMA1,7/2/2015,Band,2720-99695,HY,U,J,NULL,10.11,62,59,15.85
WARRPAIMA1,7/2/2015,Band,2720-99697,HY,U,J,NULL,11.31,66,63,16.55
WARRPAIMA1,7/2/2015,Recap,2730-27530,AHY,M,CP,NULL,12.36,66,61,17.52
WARRPAIMA1,7/2/2015,Band,2571-83136,AHY,M,CP,NULL,19.44,57,52,20.39
WARRPAIMA1,7/2/2015,Band,2651-43281,SY,F,BP,NULL,36.85,85,90,28.91
WARRPAIMA1,7/2/2015,Band,2720-99694,AHY,M,CP,NULL,11.01,49,43,16.69
WARRPAIMA1,7/2/2015,Band,2651-43282,AHY,M,CP,NULL,43.23,92,95,23.65
MCKICAIMA1,7/3/2015,Band,2750-35072,AHY,F,BP,NULL,9.54,62,59,16.5
MCKICAIMA1,7/3/2015,Band,2651-43302,HY,U,J,NULL,31.71,89,94,27.6
MCKICAIMA1,7/3/2015,Band,2750-35701,HY,U,J,NULL,10.7,51.5,42,17.3
MCKICAIMA1,7/4/2015,Band,2750-35073,HY,U,J,NULL,12,65,63,16.9
CHARANDMA1,7/6/2015,Band,1352-63567,AHY,F,BP,NULL,75.88,125,97,32
CHARANDMA1,7/6/2015,Band,2720-99698,AHY,M,CP,NULL,NULL,NULL,NULL,NULL
CHARANDMA1,7/6/2015,Band,2720-99699,AHY,U,U,NULL,11.35,65,63,17.3
CHARANDMA1,7/6/2015,Band,2750-35101,HY,U,J,NULL,11.13,64,62,16.69
CHARANDMA1,7/6/2015,Band,2720-99700,AHY,U,U,NULL,11.89,65,62,16.95
CHARANDMA1,7/6/2015,Band,2750-35102,AHY,F,BP,NULL,18.42,82,71,17.3
JORGJANMA1,7/7/2015,Band,2750-35103,AHY,M,CP,NULL,10.57,62,60,16.15
JORGJANMA1,7/7/2015,Band,2750-35104,HY,U,J,NULL,12.06,67,66,17.28
JORGJANMA1,7/7/2015,Band,2651-43284,HY,U,J,NULL,37.35,89,90,28.73
JORGJANMA1,7/7/2015,Band,2651-43283,SY,F,BP,NULL,39.31,86,89,28.3
JORGJANMA1,7/7/2015,Band,2571-83137,AHY,M,CP,NULL,21.03,64,70,21.3
JORGJANMA1,7/7/2015,Band,2571-83138,U,U,U,NULL,20.4,61,59,21.35
